RAM,Front Camera,Back Camera,Battery Capacity,Screen Size,Launched Price (USA),ROM,Company_Apple,Company_Honor,Company_Oppo,Company_Other,Company_Samsung,Company_Vivo,Processor_Avg_Price_Scaled,Cluster,PhanKhuc
4.0,8.0,13.0,5.0,6.51,179.0,0.125,0,0,0,0,0,1,1.915,2,thap
6.0,32.0,48.0,4.5,6.38,249.0,0.125,0,0,0,0,0,1,2.59,2,thap
6.0,32.0,48.0,4.5,6.38,269.0,0.25,0,0,0,0,0,1,2.59,2,thap
3.0,8.0,13.0,5.0,6.35,149.0,0.03125,0,0,0,0,0,1,1.59,2,thap
3.0,8.0,13.0,5.0,6.35,169.0,0.0625,0,0,0,0,0,1,1.59,2,thap
6.0,32.0,48.0,4.0,6.53,299.0,0.125,0,0,0,0,0,1,3.09,2,thap
6.0,32.0,48.0,4.0,6.53,319.0,0.25,0,0,0,0,0,1,3.09,2,thap
8.0,32.0,48.0,4.0,6.39,499.0,0.125,0,0,0,0,0,1,5.24,0,can cao cap
8.0,32.0,48.0,4.0,6.39,549.0,0.25,0,0,0,0,0,1,5.24,0,can cao cap
4.0,8.0,13.0,5.0,6.47,199.0,0.125,0,0,0,0,0,1,1.915,2,thap
3.0,8.0,13.0,5.0,6.47,169.0,0.0625,0,0,0,0,0,1,1.915,2,thap
4.0,16.0,16.0,4.5,6.53,249.0,0.0625,0,0,0,0,0,1,3.44,2,thap
6.0,16.0,16.0,4.5,6.53,299.0,0.125,0,0,0,0,0,1,3.44,2,thap
6.0,12.0,12.0,3.2,6.28,349.0,0.125,0,0,0,0,0,1,3.24,2,thap
4.0,12.0,12.0,3.2,6.28,299.0,0.0625,0,0,0,0,0,1,3.24,2,thap
8.0,50.0,64.0,4.05,6.44,299.0,0.125,0,0,0,0,0,1,2.715,0,can cao cap
8.0,50.0,64.0,4.05,6.44,349.0,0.25,0,0,0,0,0,1,2.715,0,can cao cap
8.0,16.0,50.0,5.0,6.58,239.0,0.125,0,0,0,0,0,1,2.15,2,thap
4.0,16.0,50.0,5.0,6.58,179.0,0.0625,0,0,0,0,0,1,2.15,2,thap
12.0,32.0,48.0,4.2,6.56,899.0,0.25,0,0,0,0,0,1,9.49,0,can cao cap
12.0,32.0,48.0,4.2,6.56,999.0,0.5,0,0,0,0,0,1,9.49,0,can cao cap
8.0,44.0,64.0,4.0,6.44,499.0,0.125,0,0,0,0,0,1,3.81,0,can cao cap
8.0,44.0,64.0,4.0,6.44,549.0,0.25,0,0,0,0,0,1,3.81,0,can cao cap
8.0,16.0,50.0,5.0,6.58,349.0,0.125,0,0,0,0,0,1,2.297333333333333,2,thap
8.0,16.0,50.0,5.0,6.58,399.0,0.25,0,0,0,0,0,1,2.297333333333333,2,thap
6.0,16.0,64.0,5.0,6.58,229.0,0.125,0,0,0,0,0,1,2.15,2,thap
6.0,16.0,64.0,5.0,6.58,179.0,0.0625,0,0,0,0,0,1,2.15,2,thap
6.0,32.0,48.0,3.7,6.39,399.0,0.125,0,0,0,0,0,1,4.19,2,thap
6.0,32.0,48.0,3.7,6.39,449.0,0.25,0,0,0,0,0,1,4.19,2,thap
8.0,32.0,50.0,4.45,6.56,749.0,0.125,0,0,0,0,0,1,4.334444444444444,0,can cao cap
8.0,32.0,50.0,4.45,6.56,799.0,0.25,0,0,0,0,0,1,4.334444444444444,0,can cao cap
6.0,16.0,50.0,5.0,6.58,269.0,0.125,0,0,0,0,0,1,2.67875,2,thap
8.0,16.0,50.0,5.0,6.58,319.0,0.25,0,0,0,0,0,1,2.67875,2,thap
8.0,32.0,64.0,4.2,6.44,899.0,0.125,0,0,0,0,0,1,9.24,0,can cao cap
8.0,32.0,64.0,4.2,6.44,949.0,0.25,0,0,0,0,0,1,9.24,0,can cao cap
8.0,50.0,50.0,4.6,6.78,599.0,0.125,0,0,0,0,0,1,5.934285714285714,0,can cao cap
8.0,50.0,50.0,4.6,6.78,649.0,0.25,0,0,0,0,0,1,5.934285714285714,0,can cao cap
8.0,50.0,50.0,4.6,6.78,699.0,0.125,0,0,0,0,0,1,5.934285714285714,0,can cao cap
8.0,50.0,50.0,4.6,6.78,749.0,0.25,0,0,0,0,0,1,5.934285714285714,0,can cao cap
8.0,32.0,64.0,4.83,6.56,599.0,0.125,0,0,0,0,0,1,5.49,0,can cao cap
8.0,32.0,64.0,4.83,6.56,649.0,0.25,0,0,0,0,0,1,5.49,0,can cao cap
12.0,32.0,50.0,4.87,6.78,1099.0,0.25,0,0,0,0,0,1,8.01909090909091,0,can cao cap
12.0,32.0,50.0,4.87,6.78,1199.0,0.5,0,0,0,0,0,1,8.01909090909091,0,can cao cap
8.0,16.0,64.0,4.5,6.44,399.0,0.125,0,0,0,0,0,1,4.37,2,thap
8.0,16.0,64.0,4.5,6.44,449.0,0.25,0,0,0,0,0,1,4.37,2,thap
8.0,16.0,64.0,4.5,6.44,299.0,0.125,0,0,0,0,0,1,2.67875,2,thap
8.0,16.0,64.0,4.5,6.44,349.0,0.25,0,0,0,0,0,1,2.67875,2,thap
8.0,50.0,64.0,4.2,6.44,499.0,0.125,0,0,0,0,0,1,5.24,0,can cao cap
8.0,50.0,64.0,4.2,6.44,549.0,0.25,0,0,0,0,0,1,5.24,0,can cao cap
12.0,32.0,50.0,4.7,6.78,899.0,0.25,0,0,0,0,0,1,6.444545454545455,0,can cao cap
12.0,32.0,50.0,4.7,6.78,999.0,0.5,0,0,0,0,0,1,6.444545454545455,0,can cao cap
4.0,8.0,13.0,5.0,6.51,199.0,0.125,0,0,0,0,0,1,1.915,2,thap
4.0,8.0,13.0,5.0,6.51,179.0,0.0625,0,0,0,0,0,1,1.915,2,thap
6.0,8.0,13.0,8.04,11.0,329.0,0.125,0,0,0,0,0,1,4.3,1,trung
8.0,8.0,50.0,8.04,11.0,399.0,0.25,0,0,0,0,0,1,4.334444444444444,1,trung
6.0,8.0,13.0,8.04,10.4,279.0,0.125,0,0,0,0,0,1,4.3,1,trung
6.0,8.0,13.0,8.04,11.0,349.0,0.125,0,0,0,0,0,1,3.24,1,trung
8.0,8.0,50.0,8.04,12.3,449.0,0.25,0,0,0,0,0,1,8.115,1,trung
8.0,8.0,50.0,8.04,12.9,499.0,0.25,0,0,0,0,0,1,6.444545454545455,1,trung
6.0,8.0,13.0,8.04,11.0,349.0,0.125,0,0,0,1,0,0,4.3,1,trung
8.0,8.0,50.0,8.04,12.3,399.0,0.25,0,0,0,1,0,0,8.115,1,trung
8.0,8.0,50.0,8.04,12.3,449.0,0.25,0,0,0,1,0,0,10.08375,1,trung
12.0,32.0,48.0,4.805,7.82,1399.0,0.5,0,0,1,0,0,0,10.506666666666668,0,can cao cap
12.0,32.0,50.0,4.3,6.8,999.0,0.25,0,0,1,0,0,0,8.01909090909091,0,can cao cap
12.0,32.0,50.0,5.0,6.8,1299.0,0.25,0,0,1,0,0,0,10.506666666666668,0,can cao cap
8.0,32.0,50.0,4.8,6.7,1099.0,0.25,0,0,1,0,0,0,10.506666666666668,0,can cao cap
8.0,32.0,50.0,5.8,6.67,499.0,0.25,0,0,1,0,0,0,4.99,0,can cao cap
8.0,32.0,50.0,5.8,6.67,499.0,0.25,0,0,1,0,0,0,4.99,0,can cao cap
12.0,50.0,50.0,5.8,6.83,799.0,0.5,0,0,1,0,0,0,7.49,0,can cao cap
12.0,50.0,50.0,5.6,6.59,699.0,0.25,0,0,1,0,0,0,7.49,0,can cao cap
8.0,32.0,50.0,5.0,6.7,449.0,0.25,0,0,1,0,0,0,4.49,0,can cao cap
8.0,32.0,50.0,5.0,6.7,449.0,0.25,0,0,1,0,0,0,4.49,0,can cao cap
12.0,32.0,50.0,4.6,6.74,749.0,0.5,0,0,1,0,0,0,5.934285714285714,0,can cao cap
8.0,32.0,50.0,5.0,6.7,599.0,0.25,0,0,1,0,0,0,5.49,0,can cao cap
8.0,32.0,64.0,5.0,6.7,499.0,0.25,0,0,1,0,0,0,5.49,0,can cao cap
12.0,32.0,50.0,4.6,6.74,699.0,0.5,0,0,1,0,0,0,5.934285714285714,0,can cao cap
8.0,16.0,50.0,6.0,6.7,599.0,0.25,0,0,1,0,0,0,6.49,0,can cao cap
12.0,16.0,50.0,6.0,6.7,699.0,0.5,0,0,1,0,0,0,6.49,0,can cao cap
8.0,8.0,50.0,5.1,6.67,499.0,0.25,0,0,1,0,0,0,4.99,0,can cao cap
4.0,5.0,50.0,5.0,6.7,399.0,0.125,0,0,1,0,0,0,4.418571428571428,2,thap
4.0,8.0,8.0,5.1,6.67,449.0,0.125,0,0,1,0,0,0,4.418571428571428,2,thap
6.0,8.0,8.0,5.1,6.67,499.0,0.25,0,0,1,0,0,0,4.418571428571428,2,thap
4.0,5.0,50.0,5.0,6.7,399.0,0.125,0,0,1,0,0,0,4.418571428571428,2,thap
4.0,8.0,8.0,5.1,6.67,449.0,0.125,0,0,1,0,0,0,4.418571428571428,2,thap
6.0,8.0,8.0,5.1,6.67,499.0,0.25,0,0,1,0,0,0,4.418571428571428,2,thap
4.0,5.0,50.0,5.0,6.7,399.0,0.125,0,0,1,0,0,0,4.418571428571428,2,thap
8.0,8.0,50.0,5.0,6.67,449.0,0.125,0,0,1,0,0,0,3.85,2,thap
8.0,8.0,50.0,5.0,6.67,499.0,0.25,0,0,1,0,0,0,3.85,2,thap
8.0,16.0,50.0,6.4,6.7,699.0,0.25,0,0,1,0,0,0,6.615,0,can cao cap
12.0,16.0,50.0,6.4,6.7,799.0,0.5,0,0,1,0,0,0,6.615,0,can cao cap
8.0,32.0,64.0,5.0,6.7,499.0,0.125,0,0,1,0,0,0,5.656666666666666,0,can cao cap
8.0,32.0,64.0,5.0,6.7,549.0,0.25,0,0,1,0,0,0,5.656666666666666,0,can cao cap
8.0,32.0,64.0,5.0,6.7,599.0,0.25,0,0,1,0,0,0,5.656666666666666,0,can cao cap
12.0,32.0,64.0,5.0,6.7,699.0,0.5,0,0,1,0,0,0,5.656666666666666,0,can cao cap
8.0,32.0,64.0,4.5,6.55,549.0,0.125,0,0,1,0,0,0,5.1525,0,can cao cap
8.0,32.0,64.0,4.5,6.55,599.0,0.25,0,0,1,0,0,0,5.1525,0,can cao cap
8.0,8.0,13.0,9.51,11.6,699.0,0.125,0,0,1,0,0,0,7.49,1,trung
12.0,8.0,13.0,9.51,11.6,799.0,0.25,0,0,1,0,0,0,7.49,1,trung
12.0,8.0,13.0,9.51,12.1,899.0,0.25,0,0,1,0,0,0,11.306666666666668,1,trung
16.0,8.0,13.0,9.51,12.1,999.0,0.5,0,0,1,0,0,0,11.306666666666668,1,trung
6.0,8.0,13.0,8.36,11.0,499.0,0.125,0,0,1,0,0,0,4.3,1,trung
8.0,8.0,13.0,8.36,11.0,599.0,0.25,0,0,1,0,0,0,4.3,1,trung
12.0,32.0,50.0,5.0,6.82,1199.0,0.25,0,0,1,0,0,0,11.306666666666668,0,can cao cap
16.0,32.0,50.0,5.0,6.82,1299.0,0.5,0,0,1,0,0,0,11.306666666666668,0,can cao cap
12.0,32.0,50.0,5.0,6.78,1099.0,0.25,0,0,1,0,0,0,11.49,0,can cao cap
16.0,32.0,50.0,5.0,6.78,1199.0,0.5,0,0,1,0,0,0,11.49,0,can cao cap
12.0,32.0,50.0,5.0,6.82,999.0,0.25,0,0,1,0,0,0,10.506666666666668,0,can cao cap
16.0,32.0,50.0,5.0,6.82,1099.0,0.5,0,0,1,0,0,0,10.506666666666668,0,can cao cap
12.0,32.0,50.0,4.8,6.74,899.0,0.25,0,0,1,0,0,0,9.49,0,can cao cap
16.0,32.0,50.0,4.8,6.74,999.0,0.5,0,0,1,0,0,0,9.49,0,can cao cap
12.0,32.0,50.0,5.0,6.7,899.0,0.25,0,0,1,0,0,0,10.08375,0,can cao cap
16.0,32.0,50.0,5.0,6.7,999.0,0.5,0,0,1,0,0,0,10.08375,0,can cao cap
8.0,32.0,50.0,4.8,6.55,799.0,0.25,0,0,1,0,0,0,8.115,0,can cao cap
8.0,32.0,50.0,4.3,6.8,899.0,0.25,0,0,1,0,0,0,9.49,0,can cao cap
12.0,32.0,50.0,4.3,6.8,999.0,0.5,0,0,1,0,0,0,9.49,0,can cao cap
12.0,32.0,50.0,4.52,7.1,1099.0,0.25,0,0,1,0,0,0,7.823333333333334,0,can cao cap
8.0,32.0,64.0,5.0,6.7,499.0,0.125,0,0,1,0,0,0,5.656666666666666,0,can cao cap
8.0,32.0,64.0,5.0,6.7,549.0,0.25,0,0,1,0,0,0,5.656666666666666,0,can cao cap
12.0,32.0,50.0,4.6,6.7,599.0,0.25,0,0,1,0,0,0,5.1525,0,can cao cap
16.0,32.0,50.0,4.7,6.74,699.0,0.25,0,0,1,0,0,0,7.823333333333334,0,can cao cap
8.0,32.0,64.0,4.5,6.7,449.0,0.125,0,0,1,0,0,0,5.1525,0,can cao cap
12.0,32.0,64.0,4.5,6.7,499.0,0.25,0,0,1,0,0,0,5.1525,0,can cao cap
16.0,32.0,50.0,4.5,6.7,599.0,0.25,0,0,1,0,0,0,5.823333333333334,0,can cao cap
16.0,32.0,50.0,4.7,6.7,649.0,0.25,0,0,1,0,0,0,7.823333333333334,0,can cao cap
8.0,32.0,50.0,4.5,6.4,399.0,0.125,0,0,1,0,0,0,4.24,0,can cao cap
12.0,32.0,50.0,4.5,6.4,449.0,0.25,0,0,1,0,0,0,4.24,0,can cao cap
12.0,32.0,50.0,4.5,6.7,549.0,0.25,0,0,1,0,0,0,5.823333333333334,0,can cao cap
12.0,32.0,50.0,4.5,6.7,599.0,0.25,0,0,1,0,0,0,5.823333333333334,0,can cao cap
8.0,32.0,64.0,4.5,6.4,349.0,0.125,0,0,1,0,0,0,3.59,0,can cao cap
12.0,32.0,64.0,4.5,6.4,399.0,0.25,0,0,1,0,0,0,3.59,0,can cao cap
12.0,32.0,50.0,4.5,6.55,499.0,0.25,0,0,1,0,0,0,4.615,0,can cao cap
8.0,32.0,64.0,4.3,6.43,349.0,0.125,0,0,1,0,0,0,3.59,0,can cao cap
12.0,32.0,64.0,4.3,6.43,399.0,0.25,0,0,1,0,0,0,3.59,0,can cao cap
8.0,32.0,64.0,4.5,6.55,449.0,0.125,0,0,1,0,0,0,4.615,0,can cao cap
12.0,32.0,64.0,4.5,6.55,499.0,0.25,0,0,1,0,0,0,4.615,0,can cao cap
12.0,32.0,50.0,4.5,6.55,599.0,0.25,0,0,1,0,0,0,4.3,0,can cao cap
8.0,32.0,64.0,4.3,6.43,299.0,0.125,0,0,1,0,0,0,4.171818181818182,0,can cao cap
12.0,32.0,64.0,4.3,6.43,349.0,0.25,0,0,1,0,0,0,4.171818181818182,0,can cao cap
8.0,32.0,64.0,4.35,6.55,399.0,0.125,0,0,1,0,0,0,4.24,0,can cao cap
12.0,32.0,64.0,4.35,6.55,449.0,0.25,0,0,1,0,0,0,4.24,0,can cao cap
12.0,32.0,50.0,4.5,6.55,599.0,0.25,0,0,1,0,0,0,6.934444444444445,0,can cao cap
8.0,32.0,48.0,4.0,6.43,299.0,0.125,0,0,1,0,0,0,4.171818181818182,0,can cao cap
8.0,32.0,48.0,4.0,6.43,349.0,0.25,0,0,1,0,0,0,4.171818181818182,0,can cao cap
12.0,32.0,48.0,4.0,6.55,499.0,0.25,0,0,1,0,0,0,4.171818181818182,0,can cao cap
8.0,32.0,64.0,4.025,6.4,249.0,0.125,0,0,1,0,0,0,2.74,0,can cao cap
12.0,32.0,64.0,4.025,6.4,299.0,0.25,0,0,1,0,0,0,2.74,0,can cao cap
12.0,32.0,48.0,4.025,6.5,499.0,0.25,0,0,1,0,0,0,4.171818181818182,0,can cao cap
6.0,8.0,13.0,5.0,6.56,199.0,0.125,0,0,1,0,0,0,2.29,2,thap
8.0,8.0,13.0,5.0,6.56,229.0,0.25,0,0,1,0,0,0,2.29,2,thap
8.0,8.0,50.0,5.0,6.56,249.0,0.25,0,0,1,0,0,0,2.297333333333333,2,thap
6.0,8.0,13.0,5.0,6.56,219.0,0.125,0,0,1,0,0,0,3.192272727272728,2,thap
6.0,8.0,13.0,5.0,6.5,199.0,0.125,0,0,1,0,0,0,2.297333333333333,2,thap
6.0,8.0,13.0,5.0,6.5,189.0,0.125,0,0,1,0,0,0,2.297333333333333,2,thap
6.0,16.0,48.0,5.0,6.5,219.0,0.125,0,0,1,0,0,0,2.19,2,thap
4.0,8.0,16.0,4.04,6.5,179.0,0.125,0,0,1,0,0,0,1.865,2,thap
4.0,8.0,12.0,4.0,6.5,169.0,0.125,0,0,1,0,0,0,1.865,2,thap
4.0,8.0,13.0,4.0,6.5,149.0,0.125,0,0,1,0,0,0,2.297333333333333,2,thap
4.0,8.0,13.0,4.0,6.5,139.0,0.125,0,0,1,0,0,0,2.297333333333333,2,thap
4.0,8.0,13.0,4.0,6.5,129.0,0.125,0,0,1,0,0,0,2.297333333333333,2,thap
4.0,5.0,50.0,5.1,6.67,199.0,0.125,0,0,1,0,0,0,2.14,2,thap
6.0,5.0,50.0,5.1,6.67,229.0,0.25,0,0,1,0,0,0,2.14,2,thap
8.0,16.0,108.0,5.0,6.72,199.0,0.125,0,0,1,0,0,0,2.67875,2,thap
12.0,16.0,108.0,5.0,6.72,229.0,0.25,0,0,1,0,0,0,2.67875,0,can cao cap
6.0,16.0,64.0,5.0,6.59,199.0,0.125,0,0,1,0,0,0,2.67875,2,thap
8.0,16.0,64.0,5.0,6.59,229.0,0.25,0,0,1,0,0,0,2.67875,2,thap
8.0,16.0,64.0,5.0,6.59,249.0,0.125,0,0,1,0,0,0,2.59,2,thap
6.0,16.0,64.0,5.0,6.5,199.0,0.125,0,0,1,0,0,0,3.192272727272728,2,thap
8.0,16.0,64.0,5.0,6.5,229.0,0.25,0,0,1,0,0,0,3.192272727272728,2,thap
8.0,16.0,64.0,4.5,6.43,299.0,0.125,0,0,1,0,0,0,4.334444444444444,2,thap
12.0,16.0,64.0,4.5,6.43,329.0,0.25,0,0,1,0,0,0,4.334444444444444,0,can cao cap
8.0,32.0,64.0,4.3,6.43,279.0,0.125,0,0,1,0,0,0,2.89,0,can cao cap
8.0,32.0,64.0,4.3,6.43,299.0,0.25,0,0,1,0,0,0,2.89,0,can cao cap
6.0,16.0,48.0,5.0,6.5,199.0,0.125,0,0,1,0,0,0,1.865,2,thap
8.0,32.0,48.0,4.025,6.4,279.0,0.125,0,0,1,0,0,0,3.81,0,can cao cap
8.0,32.0,48.0,4.025,6.4,299.0,0.25,0,0,1,0,0,0,3.81,0,can cao cap
8.0,16.0,108.0,5.0,6.72,199.0,0.125,0,0,1,0,0,0,2.67875,2,thap
12.0,16.0,108.0,5.0,6.72,229.0,0.25,0,0,1,0,0,0,2.67875,0,can cao cap
8.0,16.0,64.0,5.0,6.7,259.0,0.125,0,0,1,0,0,0,3.69,2,thap
12.0,16.0,64.0,5.0,6.7,299.0,0.25,0,0,1,0,0,0,3.69,0,can cao cap
6.0,16.0,64.0,5.0,6.59,199.0,0.125,0,0,1,0,0,0,2.67875,2,thap
8.0,16.0,64.0,5.0,6.59,229.0,0.25,0,0,1,0,0,0,2.67875,2,thap
8.0,16.0,64.0,5.0,6.59,249.0,0.125,0,0,1,0,0,0,2.59,2,thap
12.0,16.0,64.0,5.0,6.59,279.0,0.25,0,0,1,0,0,0,2.59,0,can cao cap
6.0,16.0,64.0,5.0,6.5,199.0,0.125,0,0,1,0,0,0,3.192272727272728,2,thap
8.0,16.0,64.0,5.0,6.5,229.0,0.25,0,0,1,0,0,0,3.192272727272728,2,thap
8.0,16.0,64.0,4.5,6.43,299.0,0.125,0,0,1,0,0,0,4.334444444444444,2,thap
12.0,16.0,64.0,4.5,6.43,329.0,0.25,0,0,1,0,0,0,4.334444444444444,0,can cao cap
8.0,32.0,64.0,4.3,6.43,279.0,0.125,0,0,1,0,0,0,2.89,0,can cao cap
8.0,32.0,64.0,4.3,6.43,299.0,0.25,0,0,1,0,0,0,2.89,0,can cao cap
6.0,16.0,48.0,5.0,6.5,199.0,0.125,0,0,1,0,0,0,1.865,2,thap
8.0,32.0,48.0,4.025,6.4,279.0,0.125,0,0,1,0,0,0,3.81,0,can cao cap
12.0,16.0,50.0,6.5,6.78,470.0,0.125,0,0,0,1,0,0,4.85,2,thap
16.0,16.0,50.0,6.5,6.78,500.0,0.25,0,0,0,1,0,0,4.85,0,can cao cap
8.0,32.0,50.0,5.5,6.78,380.0,0.125,0,0,0,1,0,0,4.0,2,thap
12.0,32.0,50.0,5.5,6.78,400.0,0.25,0,0,0,1,0,0,4.0,0,can cao cap
16.0,32.0,50.0,5.5,6.78,420.0,0.5,0,0,0,1,0,0,4.0,0,can cao cap
8.0,32.0,50.0,5.5,6.78,360.0,0.125,0,0,0,1,0,0,3.7,2,thap
8.0,32.0,50.0,5.5,6.78,380.0,0.25,0,0,0,1,0,0,3.7,2,thap
12.0,16.0,50.0,6.0,6.83,340.0,0.25,0,0,0,1,0,0,3.5,2,thap
12.0,16.0,50.0,6.0,6.83,360.0,0.5,0,0,0,1,0,0,3.5,0,can cao cap
8.0,16.0,50.0,5.8,6.7,320.0,0.125,0,0,0,1,0,0,3.3,2,thap
8.0,16.0,50.0,5.8,6.7,340.0,0.25,0,0,0,1,0,0,3.3,2,thap
6.0,16.0,48.0,5.5,6.6,270.0,0.125,0,0,0,1,0,0,3.463333333333333,2,thap
8.0,16.0,48.0,5.5,6.6,290.0,0.25,0,0,0,1,0,0,3.463333333333333,2,thap
8.0,16.0,50.0,5.0,6.5,250.0,0.125,0,0,0,1,0,0,3.0380000000000003,2,thap
8.0,16.0,50.0,5.0,6.5,270.0,0.25,0,0,0,1,0,0,3.0380000000000003,2,thap
6.0,16.0,50.0,5.0,6.6,220.0,0.125,0,0,0,1,0,0,2.08375,2,thap
8.0,16.0,50.0,5.0,6.6,240.0,0.25,0,0,0,1,0,0,2.08375,2,thap
8.0,16.0,50.0,5.2,6.7,300.0,0.125,0,0,0,1,0,0,3.463333333333333,2,thap
12.0,16.0,50.0,5.2,6.7,320.0,0.25,0,0,0,1,0,0,3.463333333333333,2,thap
12.0,32.0,50.0,5.5,6.78,360.0,0.25,0,0,0,1,0,0,3.7,0,can cao cap
16.0,32.0,50.0,5.5,6.78,380.0,0.5,0,0,0,1,0,0,3.7,0,can cao cap
8.0,16.0,64.0,5.1,6.7,250.0,0.125,0,0,0,1,0,0,4.364,2,thap
12.0,16.0,64.0,5.1,6.7,270.0,0.25,0,0,0,1,0,0,4.364,2,thap
12.0,32.0,50.0,5.5,6.78,340.0,0.25,0,0,0,1,0,0,3.5,0,can cao cap
16.0,32.0,50.0,5.5,6.78,360.0,0.5,0,0,0,1,0,0,3.5,0,can cao cap
6.0,16.0,50.0,5.0,6.6,200.0,0.125,0,0,0,1,0,0,2.08375,2,thap
8.0,16.0,50.0,5.0,6.6,220.0,0.25,0,0,0,1,0,0,2.08375,2,thap
8.0,16.0,64.0,5.2,6.7,270.0,0.125,0,0,0,1,0,0,2.8,2,thap
12.0,16.0,64.0,5.2,6.7,290.0,0.25,0,0,0,1,0,0,2.8,2,thap
8.0,16.0,50.0,5.0,6.6,240.0,0.125,0,0,0,1,0,0,3.192272727272728,2,thap
8.0,16.0,50.0,5.0,6.6,260.0,0.25,0,0,0,1,0,0,3.192272727272728,2,thap
6.0,16.0,50.0,5.0,6.5,180.0,0.125,0,0,0,1,0,0,2.853809523809524,2,thap
6.0,16.0,50.0,5.0,6.5,160.0,0.125,0,0,0,1,0,0,1.9218181818181816,2,thap
8.0,16.0,50.0,5.0,6.6,210.0,0.125,0,0,0,1,0,0,2.297333333333333,2,thap
8.0,16.0,50.0,5.2,6.6,230.0,0.125,0,0,0,1,0,0,3.192272727272728,2,thap
6.0,8.0,50.0,5.0,6.6,160.0,0.125,0,0,0,1,0,0,1.82,2,thap
8.0,8.0,50.0,5.0,6.6,180.0,0.25,0,0,0,1,0,0,1.82,2,thap
4.0,8.0,50.0,5.0,6.5,130.0,0.125,0,0,0,1,0,0,1.3,2,thap
6.0,8.0,50.0,5.0,6.6,170.0,0.125,0,0,0,1,0,0,1.9218181818181816,2,thap
8.0,8.0,50.0,5.0,6.6,190.0,0.25,0,0,0,1,0,0,1.9218181818181816,2,thap
6.0,8.0,50.0,5.0,6.6,160.0,0.125,0,0,0,1,0,0,2.334,2,thap
8.0,8.0,50.0,5.0,6.6,180.0,0.25,0,0,0,1,0,0,2.334,2,thap
6.0,8.0,50.0,5.0,6.6,150.0,0.125,0,0,0,1,0,0,1.82,2,thap
6.0,8.0,64.0,5.0,6.72,170.0,0.125,0,0,0,1,0,0,1.9218181818181816,2,thap
8.0,8.0,64.0,5.0,6.72,190.0,0.25,0,0,0,1,0,0,1.9218181818181816,2,thap
6.0,16.0,50.0,5.2,6.6,210.0,0.125,0,0,0,1,0,0,2.08375,2,thap
6.0,16.0,50.0,5.2,6.6,220.0,0.125,0,0,0,1,0,0,3.192272727272728,2,thap
8.0,16.0,50.0,5.2,6.6,240.0,0.25,0,0,0,1,0,0,3.192272727272728,2,thap
6.0,16.0,50.0,5.0,6.5,170.0,0.125,0,0,0,1,0,0,2.853809523809524,2,thap
8.0,16.0,50.0,5.2,6.8,440.0,0.125,0,0,0,1,0,0,11.5425,0,can cao cap
12.0,16.0,50.0,5.2,6.8,500.0,0.25,0,0,0,1,0,0,11.5425,0,can cao cap
8.0,16.0,64.0,5.0,6.7,330.0,0.125,0,0,0,1,0,0,5.934285714285714,2,thap
12.0,16.0,64.0,5.0,6.7,380.0,0.25,0,0,0,1,0,0,5.934285714285714,0,can cao cap
8.0,16.0,50.0,5.1,6.7,350.0,0.125,0,0,0,1,0,0,8.01909090909091,2,thap
12.0,16.0,50.0,5.1,6.7,400.0,0.25,0,0,0,1,0,0,8.01909090909091,0,can cao cap
4.0,8.0,8.0,7.1,10.4,200.0,0.0625,0,0,0,1,0,0,2.15,1,trung
6.0,8.0,8.0,7.1,10.4,230.0,0.125,0,0,0,1,0,0,2.15,1,trung
6.0,8.0,8.0,8.36,11.5,280.0,0.125,0,0,0,1,0,0,2.853809523809524,1,trung
8.0,8.0,8.0,8.36,11.5,320.0,0.25,0,0,0,1,0,0,2.853809523809524,1,trung
4.0,8.0,8.0,7.1,10.4,190.0,0.0625,0,0,0,1,0,0,1.82,1,trung
6.0,8.0,8.0,7.1,10.4,210.0,0.125,0,0,0,1,0,0,1.82,1,trung
4.0,8.0,13.0,8.34,11.0,310.0,0.0625,0,0,0,1,0,0,2.67875,1,trung
6.0,8.0,13.0,8.34,11.0,350.0,0.125,0,0,0,1,0,0,2.67875,1,trung
3.0,5.0,8.0,6.4,8.7,160.0,0.03125,0,0,0,1,0,0,1.7966666666666666,2,thap
4.0,5.0,8.0,6.4,8.7,180.0,0.0625,0,0,0,1,0,0,1.7966666666666666,2,thap
4.0,8.0,8.0,7.1,10.4,200.0,0.0625,0,0,0,1,0,0,2.15,1,trung
6.0,8.0,8.0,7.1,10.4,220.0,0.125,0,0,0,1,0,0,2.15,1,trung
4.0,8.0,8.0,7.2,10.5,210.0,0.0625,0,0,0,1,0,0,1.82,1,trung
6.0,8.0,8.0,7.2,10.5,230.0,0.125,0,0,0,1,0,0,1.82,1,trung
12.0,32.0,50.0,6.1,6.73,799.0,0.25,0,0,0,1,0,0,8.39,0,can cao cap
16.0,32.0,50.0,6.1,6.73,899.0,0.5,0,0,0,1,0,0,8.39,0,can cao cap
16.0,32.0,50.0,6.1,6.73,999.0,1.0,0,0,0,1,0,0,8.39,0,can cao cap
12.0,32.0,50.0,5.4,6.36,699.0,0.25,0,0,0,1,0,0,8.39,0,can cao cap
16.0,32.0,50.0,5.4,6.36,799.0,0.5,0,0,0,1,0,0,8.39,0,can cao cap
12.0,32.0,50.0,5.0,6.67,634.99,0.25,0,0,0,1,0,0,7.749200000000001,0,can cao cap
